price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,sqft_above,sqft_basement,zipcode
359000.0,3,1.5,1550,4980,1.0,3,1080,470,98133
334950.0,4,2.5,2230,5500,2.0,3,2230,0,98038
253000.0,4,2.5,2230,4541,2.0,3,2230,0,98042
561000.0,3,2.25,1710,4140,2.0,3,1710,0,98029
252000.0,4,1.75,1940,13370,1.0,4,1940,0,98023
419950.0,4,1.75,1870,16549,1.0,3,1870,0,98072
400000.0,3,2.25,2140,11266,2.0,3,2140,0,98019
355900.0,3,2.5,2090,3821,2.0,3,2090,0,98038
518000.0,4,1.75,2560,15000,1.0,3,1880,680,98075
402000.0,3,2.5,1520,3425,2.0,3,1520,0,98052
500000.0,4,2.0,1980,4500,2.0,4,1980,0,98107
345000.0,3,2.25,1690,14615,2.0,4,1690,0,98045
355000.0,4,2.5,2150,3600,2.0,3,2150,0,98038
390000.0,3,1.5,1180,7700,1.0,4,1180,0,98007
448500.0,3,1.75,1300,4800,2.0,4,1300,0,98136
346000.0,3,1.75,1590,9636,1.5,4,1590,0,98155
779000.0,3,1.75,1990,5600,1.0,3,1330,660,98199
335000.0,3,1.75,1510,9720,1.0,3,1510,0,98028
305000.0,3,2.25,1630,10962,1.0,4,1100,530,98030
610000.0,3,2.25,2320,38186,2.0,3,2320,0,98053
250000.0,3,2.5,1650,2802,2.0,3,1650,0,98055
619000.0,3,2.5,2560,43608,2.0,3,2560,0,98077
465000.0,4,2.5,2590,16437,2.0,3,2590,0,98038
276900.0,3,2.5,1620,7320,2.0,3,1620,0,98038
660000.0,3,2.25,1700,12615,1.0,4,1300,400,98033
480000.0,3,2.5,2450,28185,2.0,3,2450,0,98058
593567.0,3,2.5,1770,3205,2.0,3,1770,0,98052
440000.0,3,2.5,2060,11231,2.0,3,2060,0,98072
422500.0,3,2.0,1300,2250,2.0,3,1300,0,98103
565000.0,4,2.5,2330,7936,2.0,3,2330,0,98074
725000.0,4,1.75,2350,7574,1.0,3,1720,630,98027
595000.0,4,1.5,1350,8113,1.0,4,1350,0,98004
366000.0,3,2.5,1790,4065,2.0,3,1790,0,98019
300000.0,4,2.5,2400,7215,2.0,3,2400,0,98023
260000.0,3,2.25,1920,9680,1.0,4,1300,620,98031
295000.0,3,1.75,1440,4000,1.0,4,1050,390,98106
700000.0,4,1.75,2420,520,1.5,3,2420,0,98112
560000.0,3,2.0,2090,15790,1.0,3,2090,0,98034
437000.0,3,1.75,1310,9282,1.0,4,1310,0,98052
447000.0,3,2.5,1800,3074,2.0,3,1800,0,98072
485000.0,3,1.5,1870,7853,1.0,3,1300,570,98125
356000.0,3,2.25,2280,8765,2.0,3,2280,0,98058
315000.0,4,2.5,2040,6300,2.0,3,2040,0,98031
407500.0,4,2.5,1900,9075,2.0,3,1900,0,98133
520000.0,3,1.75,1540,7558,1.0,3,1540,0,98052
750000.0,3,2.0,1820,5000,1.5,4,1720,100,98116
435000.0,3,2.0,1270,10713,1.0,4,1270,0,98034
259500.0,4,1.5,1300,7200,1.0,4,1300,0,98031
517000.0,3,1.75,1740,10000,1.0,3,1740,0,98074
525000.0,4,2.0,2420,10735,1.5,3,2420,0,98052
320000.0,4,2.5,2130,9653,1.0,3,1500,630,98031
635000.0,4,1.75,1950,13320,1.0,4,1370,580,98007
400000.0,4,2.5,2150,5397,2.0,3,2150,0,98058
455000.0,3,1.75,1270,7700,1.0,4,1270,0,98052
342000.0,3,1.75,1780,10409,1.0,3,1280,500,98058
485000.0,4,2.75,1830,8384,1.0,3,1320,510,98034
385000.0,4,1.75,1800,10890,1.5,4,1800,0,98027
310000.0,4,2.0,1870,6000,1.5,3,1870,0,98125
449000.0,4,2.0,1870,6000,1.5,3,1870,0,98125
468000.0,3,2.25,1470,5597,2.0,3,1470,0,98029
392000.0,4,2.75,1940,6555,2.0,3,1940,0,98038
412500.0,4,2.25,1630,7969,1.0,3,1100,530,98034
294450.0,4,2.25,1400,7341,1.0,3,1300,100,98155
335000.0,4,2.5,2520,7205,2.0,3,2520,0,98003
322000.0,3,1.75,1400,18002,1.0,3,1400,0,98019
380000.0,4,2.0,1710,9996,1.0,3,1710,0,98108
292000.0,4,2.75,2414,7693,2.0,3,2414,0,98002
600000.0,3,2.5,2320,7609,2.0,3,2320,0,98027
435000.0,3,2.5,2530,16102,2.0,3,2530,0,98038
499950.0,3,2.5,2580,23925,2.0,3,2580,0,98023
540000.0,3,2.5,1380,1021,2.0,3,1160,220,98122
330000.0,4,2.5,2080,7000,1.0,4,1400,680,98058
474000.0,3,1.75,1530,8000,2.0,3,1530,0,98052
670000.0,4,1.75,1930,9310,1.0,4,1930,0,98008
500000.0,3,1.5,2150,4000,1.5,3,1470,680,98144
518000.0,4,2.5,1740,7500,1.0,4,1220,520,98052
251000.0,3,1.75,1220,7250,1.0,3,1220,0,98045
255000.0,3,2.0,1290,13282,1.0,3,1290,0,98030
322000.0,4,2.5,1950,4553,2.0,3,1950,0,98056
395000.0,3,2.25,1780,9672,1.0,3,1350,430,98133
583500.0,3,1.75,1720,7800,1.0,4,1170,550,98052
539000.0,3,1.75,1790,9860,1.0,4,1410,380,98052
280000.0,3,2.5,1600,7936,2.0,3,1600,0,98038
495000.0,3,1.75,1770,10080,1.0,3,1770,0,98125
362000.0,3,2.5,2310,7485,2.0,3,2310,0,98058
840000.0,4,2.5,2170,9796,1.0,4,1650,520,98006
265000.0,3,2.25,1380,7226,1.0,4,1140,240,98042
827235.0,3,1.75,1740,8560,1.0,3,1500,240,98199
400000.0,3,2.5,1950,18533,2.0,3,1950,0,98024
300499.0,4,2.5,2150,7944,2.0,3,2150,0,98092
449000.0,4,2.0,1560,5220,1.0,3,1560,0,98115
865000.0,3,1.5,1790,7526,1.0,3,1790,0,98004
245000.0,4,2.25,2190,9113,2.0,3,2190,0,98001
299950.0,3,2.25,1370,5000,2.0,3,1370,0,98019
300000.0,3,2.5,1700,3575,2.0,3,1700,0,98108
315000.0,3,1.5,1700,8067,1.0,3,1250,450,98155
480500.0,4,2.5,2180,11200,1.0,4,2180,0,98072
427500.0,4,2.5,2460,5091,2.0,3,2460,0,98058
415000.0,3,1.5,1220,835,1.5,4,1220,0,98103
490000.0,3,1.75,1470,9750,1.0,4,1470,0,98052
275000.0,3,1.5,1400,9750,1.0,4,1400,0,98030
410000.0,4,2.0,2010,9474,2.0,3,2010,0,98166
299250.0,3,2.5,2530,8669,2.0,3,2530,0,98023
431000.0,4,2.5,2300,6087,2.0,3,2300,0,98056
765000.0,3,1.75,2120,5000,2.0,3,1980,140,98103
345000.0,3,1.75,1990,5650,1.0,3,1320,670,98178
500000.0,3,1.5,1320,8100,1.0,4,1320,0,98177
200500.0,3,1.75,1260,9346,1.0,4,1260,0,98030
392500.0,4,2.0,1950,8040,1.0,3,1950,0,98125
305000.0,3,2.0,1430,12430,1.0,4,1430,0,98056
276000.0,4,2.5,2068,7242,2.0,4,2068,0,98001
264500.0,3,1.5,1580,14040,1.0,3,1050,530,98001
240000.0,3,2.5,1620,5250,2.0,3,1620,0,98003
294950.0,4,2.25,1740,9600,1.0,3,1160,580,98188
693000.0,3,2.25,2120,13644,2.0,4,1420,700,98040
635000.0,4,2.5,2070,11286,2.0,3,2070,0,98056
350000.0,4,2.5,2610,5866,2.0,3,2610,0,98038
279950.0,3,2.25,1340,7202,2.0,4,1340,0,98038
325000.0,4,2.25,1920,11603,2.0,4,1920,0,98058
652600.0,4,2.5,2220,5900,2.0,3,2220,0,98117
265000.0,3,2.5,1890,6088,2.0,3,1890,0,98002
509000.0,4,2.0,1960,2166,1.5,4,1260,700,98103
762450.0,4,1.75,2570,8640,1.0,4,2570,0,98005
465950.0,4,2.5,2340,6896,2.0,3,2340,0,98059
325000.0,3,1.75,1780,11096,1.0,3,1210,570,98074
500000.0,3,1.75,1780,11096,1.0,3,1210,570,98074
747000.0,3,1.5,1710,5120,2.0,4,1710,0,98115
395000.0,3,1.75,1740,6220,1.0,4,1740,0,98177
392500.0,3,1.75,1540,8925,1.0,4,1540,0,98133
252500.0,3,2.0,1810,10684,2.0,3,1810,0,98058
377000.0,3,1.75,1820,34800,1.0,4,1820,0,98027
396500.0,3,1.5,1360,1488,2.0,3,1120,240,98199
300000.0,4,2.5,2080,2999,2.0,3,2080,0,98059
301950.0,3,1.75,1370,9288,1.0,4,1370,0,98059
375000.0,3,1.75,1380,5060,1.0,3,1380,0,98133
374990.0,3,2.5,1300,10484,2.0,3,1300,0,98028
264000.0,3,2.25,1552,3677,2.0,3,1552,0,98092
640000.0,4,2.5,2500,7417,2.0,3,2500,0,98074
389950.0,3,2.5,2170,8140,2.0,3,2170,0,98030
485000.0,3,2.25,1570,8111,2.0,3,1570,0,98074
840000.0,4,2.5,2480,4602,2.0,3,2480,0,98052
300000.0,3,1.75,1700,8481,2.0,3,1700,0,98003
361810.0,3,1.75,1240,7620,1.0,3,1240,0,98166
500000.0,4,2.25,2350,7210,1.5,4,2350,0,98011
270000.0,3,2.25,2080,26574,1.0,3,1380,700,98002
437500.0,3,2.0,1760,2875,2.0,3,1290,470,98126
575000.0,3,1.75,1760,10349,1.0,3,1760,0,98005
278000.0,4,2.5,1940,6887,2.0,3,1940,0,98023
535000.0,4,2.5,2360,15008,1.0,3,1920,440,98028
340000.0,4,2.5,2181,5521,2.0,3,2181,0,98001
359950.0,3,1.75,1890,9100,2.0,4,1890,0,98133
210000.0,3,2.0,1830,4992,1.0,3,1230,600,98118
293000.0,3,1.75,1420,13187,1.0,4,1420,0,98059
180000.0,3,2.0,1670,7056,1.0,4,1670,0,98002
324450.0,3,2.0,1420,16000,1.0,3,1420,0,98166
450000.0,3,2.5,2450,19744,2.0,3,2450,0,98038
637000.0,4,2.5,2120,15000,2.0,4,2120,0,98052
305000.0,3,1.75,1400,10350,1.0,4,1400,0,98059
587000.0,4,2.5,2550,6256,2.0,3,2550,0,98072
507000.0,4,1.75,1770,9375,1.0,4,1170,600,98052
329990.0,4,2.75,2420,8438,2.0,3,2420,0,98022
240000.0,4,2.25,1720,8300,1.0,4,1720,0,98023
387846.0,4,1.75,2520,15205,1.0,4,2040,480,98028
367500.0,4,2.0,1960,16015,1.0,3,1960,0,98002
465000.0,3,1.75,1730,8073,1.0,3,1350,380,98177
323000.0,3,2.0,1830,6925,1.0,4,1830,0,98058
270000.0,4,2.5,1600,9921,2.0,3,1600,0,98042
445000.0,3,2.25,1860,7200,1.0,4,1240,620,98034
437400.0,3,1.75,2150,8925,1.0,4,2150,0,98008
570000.0,3,2.0,1890,29185,1.0,3,1470,420,98006
239950.0,3,1.75,1230,9600,1.0,4,1230,0,98042
465000.0,4,2.25,2140,7701,1.0,4,1470,670,98034
512500.0,3,2.5,1840,2875,2.0,4,1840,0,98116
314000.0,4,2.5,1870,8449,2.0,3,1870,0,98188
375000.0,4,2.0,2400,6000,2.0,3,2400,0,98011
310000.0,4,1.5,1220,9600,1.0,3,1220,0,98014
683000.0,3,2.5,2300,9218,2.0,3,2300,0,98027
250500.0,3,2.0,1710,7225,2.0,4,1710,0,98023
257000.0,4,1.75,1900,22896,1.5,3,1360,540,98010
475000.0,3,2.5,1700,9100,1.0,3,1160,540,98126
590000.0,3,2.5,2520,10223,2.0,3,2520,0,98074
264500.0,3,2.5,1630,8346,1.0,3,1630,0,98092
360000.0,4,2.0,1450,8940,1.0,3,1450,0,98034
439950.0,3,2.5,1540,7773,2.0,4,1540,0,98034
485000.0,4,2.5,2100,8886,2.0,4,2100,0,98007
750000.0,4,1.75,2670,6250,2.0,4,2020,650,98199
865000.0,4,2.0,2750,5527,2.0,3,2130,620,98119
375000.0,3,1.75,1660,9673,1.0,3,1130,530,98072
275000.0,3,2.5,1830,7062,2.0,3,1830,0,98023
315000.0,3,2.0,1770,9685,1.0,3,1770,0,98166
590000.0,3,2.5,2110,3870,2.0,3,2110,0,98029
300000.0,4,2.5,1960,9898,2.0,3,1960,0,98030
215000.0,3,2.0,1340,8505,1.0,3,1340,0,98168
485000.0,3,2.5,1650,3436,2.0,3,1650,0,98053
260000.0,4,1.75,1360,7700,1.0,4,1360,0,98058
254000.0,3,2.0,1480,7480,1.0,4,1480,0,98038
600000.0,4,2.5,2360,5226,2.0,3,2360,0,98034
285000.0,3,2.5,1800,2516,2.0,3,1800,0,98108
646000.0,4,2.5,2310,4079,2.0,3,2310,0,98117
300000.0,3,2.5,1880,4200,2.0,3,1880,0,98038
550000.0,3,1.75,1380,3402,1.5,3,1380,0,98122
255000.0,4,1.75,1650,7200,1.0,3,1100,550,98031
660000.0,3,1.75,2030,9032,2.0,4,2030,0,98008
212000.0,3,1.75,1470,8350,1.0,3,1470,0,98001
265000.0,3,1.75,1840,7300,1.0,3,1840,0,98023
311500.0,4,2.5,1940,10133,2.0,3,1940,0,98031
600000.0,4,2.5,2250,11370,2.0,3,2250,0,98034
600000.0,3,2.25,2230,9053,2.0,4,2230,0,98007
315000.0,3,2.5,1950,3000,2.0,3,1950,0,98146
270000.0,4,2.5,1920,8497,2.0,3,1920,0,98092
300000.0,4,1.5,1460,8760,1.0,3,1460,0,98166
264950.0,3,1.5,1370,10115,1.0,4,1370,0,98022
855000.0,4,2.25,2480,36974,2.0,4,2480,0,98005
289950.0,3,2.5,2070,5013,2.0,3,2070,0,98023
792000.0,3,2.5,2250,19270,2.0,3,2250,0,98074
295500.0,3,1.75,1330,10523,1.0,3,1000,330,98055
495000.0,4,2.5,2310,7555,2.0,3,2310,0,98155
672500.0,3,1.75,1580,5750,1.0,4,1330,250,98199
405000.0,3,2.5,1500,9636,2.0,3,1500,0,98011
753000.0,4,1.75,2160,39430,1.0,4,1660,500,98005
365000.0,3,1.5,1520,8519,1.0,3,1520,0,98133
321000.0,4,2.5,1830,9601,2.0,3,1830,0,98038
280000.0,3,2.5,1550,4486,2.0,3,1550,0,98001
288000.0,3,2.5,1520,3593,2.0,3,1520,0,98038
330000.0,4,2.5,2380,13550,2.0,3,2380,0,98188
445000.0,3,2.5,2210,8010,2.0,3,2210,0,98045
336500.0,3,2.25,1420,3433,2.0,4,1420,0,98034
267000.0,3,2.5,1690,10336,2.0,4,1690,0,98010
545000.0,4,2.5,2040,7412,2.0,3,2040,0,98074
274950.0,3,1.75,1840,16679,1.0,3,1840,0,98001
420000.0,3,2.5,1470,1445,2.0,3,1160,310,98029
575950.0,3,2.25,1640,12000,1.0,3,1180,460,98008
180000.0,4,1.5,1740,7292,1.0,3,1020,720,98168
261350.0,3,1.75,1390,18200,1.0,4,1390,0,98023
390000.0,3,1.75,1435,8960,1.0,4,1435,0,98058
255000.0,4,2.5,1580,7800,1.0,4,1580,0,98059
257000.0,3,2.5,1740,3721,2.0,3,1740,0,98002
540000.0,3,2.5,1720,11656,2.0,3,1720,0,98052
280000.0,3,2.5,1600,4271,2.0,3,1600,0,98001
480000.0,3,2.5,1640,7847,2.0,3,1640,0,98029
440000.0,3,1.75,1500,6180,1.0,4,1060,440,98118
743700.0,4,2.5,2610,33206,2.0,3,2610,0,98053
449950.0,3,1.75,1470,7590,1.0,3,1470,0,98117
295000.0,3,2.5,1940,10350,1.0,3,1420,520,98001
207000.0,3,1.5,1460,11100,1.0,3,1460,0,98003
575000.0,3,2.5,1750,4797,2.0,4,1750,0,98033
468000.0,3,2.25,1630,2490,2.0,3,1630,0,98053
817000.0,4,2.25,2600,10660,2.0,4,2600,0,98006
525000.0,3,1.75,1470,6550,1.0,3,1070,400,98126
629950.0,3,2.5,1680,1683,2.0,3,1120,560,98119
490000.0,3,2.25,1630,7573,1.0,3,1230,400,98034
415000.0,3,1.75,1790,15142,1.0,3,1360,430,98072
300000.0,3,1.75,1450,7620,1.0,4,1050,400,98166
616000.0,3,1.5,1740,9840,1.0,4,1740,0,98040
245000.0,3,1.5,2100,10000,1.0,4,2100,0,98198
578000.0,3,1.5,1660,6000,1.5,3,1660,0,98199
575000.0,3,2.75,1710,3600,1.0,3,1590,120,98119
445000.0,4,2.25,2130,7200,2.0,3,2130,0,98034
598500.0,4,2.5,2520,3980,2.0,3,2520,0,98027
424950.0,4,2.5,2480,8563,2.0,3,2480,0,98038
399950.0,4,2.5,2350,5100,2.0,3,2350,0,98038
539000.0,3,2.0,2260,9568,1.0,3,1780,480,98074
544000.0,3,2.5,1460,1613,2.0,3,1180,280,98117
470000.0,3,2.0,1730,38884,1.0,3,1730,0,98038
200000.0,4,2.75,1910,7210,1.0,4,1430,480,98030
658100.0,4,2.5,2430,8509,2.0,3,2430,0,98029
305500.0,4,2.5,1850,7199,2.0,4,1850,0,98031
340000.0,3,2.25,2120,13090,1.0,3,2120,0,98002
269000.0,4,2.5,2060,3608,2.0,3,2060,0,98198
735000.0,4,1.75,2380,5700,2.0,4,1820,560,98105
619500.0,3,2.5,1700,4105,2.0,3,1700,0,98122
675000.0,3,1.75,1240,13869,1.0,4,1240,0,98033
627000.0,4,2.0,2030,9300,1.0,4,2030,0,98052
314500.0,3,1.75,1700,17355,1.0,3,1200,500,98038
444950.0,3,2.5,2020,7800,1.0,4,1330,690,98133
598000.0,4,2.5,2030,9825,1.0,3,1330,700,98115
595000.0,3,2.5,1750,3354,2.0,4,1750,0,98033
542500.0,4,2.5,2330,14289,2.0,4,2330,0,98007
450000.0,3,1.75,1720,6960,1.0,3,1140,580,98052
265000.0,3,2.5,1340,10290,1.0,4,1140,200,98042
324900.0,3,2.25,2080,9740,2.0,3,2080,0,98092
425000.0,4,1.5,1620,7875,1.0,3,1620,0,98008
187000.0,3,2.5,1730,1803,2.0,3,1730,0,98166
585000.0,3,1.75,1840,7350,1.0,3,1370,470,98033
250000.0,3,1.75,1780,35233,1.0,4,1420,360,98001
400000.0,4,2.0,2060,3060,2.0,3,2060,0,98118
435000.0,3,2.0,2040,6880,2.0,4,2040,0,98133
293000.0,4,2.25,1870,5371,2.0,3,1870,0,98038
592100.0,4,2.75,2310,7851,1.0,4,1790,520,98006
335500.0,3,1.75,1260,8487,1.0,3,1260,0,98011
445000.0,3,2.5,1740,22089,1.0,4,1130,610,98070
385000.0,3,2.25,1680,8450,1.0,3,1340,340,98177
345000.0,3,1.5,1240,11200,1.0,4,1240,0,98006
444500.0,3,2.5,2600,4724,2.0,3,2600,0,98065
461000.0,4,2.75,1700,7495,1.0,4,1200,500,98133
249000.0,3,1.5,1180,11579,1.0,4,1180,0,98058
269000.0,3,2.25,1950,8661,1.0,4,1950,0,98023
885000.0,3,2.25,2060,9552,1.0,4,1610,450,98040
455000.0,3,2.0,1640,9825,1.0,4,1090,550,98034
412500.0,3,1.75,1530,6300,1.0,3,1530,0,98126
568500.0,4,2.5,2460,4200,2.0,3,2460,0,98074
620000.0,4,2.5,2500,8282,2.0,3,2500,0,98056
283000.0,3,1.75,1830,7600,2.0,3,1490,340,98106
289950.0,3,2.5,2070,6145,2.0,3,2070,0,98092
252500.0,3,2.5,1780,7192,1.0,4,1250,530,98031
440000.0,3,1.75,1570,5120,1.0,3,980,590,98177
275000.0,4,2.0,1480,15000,1.0,4,1480,0,98055
229000.0,3,2.0,1760,9900,1.0,4,1760,0,98166
500000.0,4,2.25,2060,44431,2.0,3,2060,0,98077
369000.0,4,2.5,2370,6557,2.0,3,2370,0,98042
470000.0,3,2.5,1980,9725,2.0,3,1980,0,98045
675000.0,3,2.5,2540,7680,2.0,4,2540,0,98177
429950.0,3,2.25,2060,10160,1.0,4,1340,720,98155
225000.0,3,2.25,1590,9200,1.0,4,1110,480,98092
222500.0,3,2.0,1450,9044,2.0,3,1450,0,98022
467000.0,3,2.0,1840,3432,2.0,3,1840,0,98155
339000.0,3,2.25,1970,7210,1.0,4,1380,590,98030
440500.0,3,2.5,2460,4399,2.0,3,2460,0,98065
635000.0,3,1.75,1530,5000,1.0,3,1020,510,98117
245000.0,4,2.5,1700,4268,2.0,3,1700,0,98001
355500.0,3,2.5,2600,5540,2.0,3,2600,0,98038
324900.0,4,2.25,2010,7280,2.0,4,2010,0,98032
552321.0,3,2.5,1960,8469,2.0,4,1960,0,98052
237000.0,3,1.5,1800,9216,1.0,4,1800,0,98001
190500.0,3,2.0,1390,10155,1.0,3,1130,260,98003
500000.0,4,2.5,2040,6685,2.0,3,2040,0,98133
448000.0,4,2.5,2510,6853,2.0,3,2510,0,98038
399000.0,3,2.5,1800,3300,2.0,3,1690,110,98118
478000.0,3,1.75,1210,6175,1.0,3,1210,0,98034
430000.0,4,2.25,1790,7203,1.0,4,1110,680,98155
433000.0,4,1.5,1550,5053,1.0,4,1180,370,98118
347500.0,4,2.5,2460,7350,2.0,3,2460,0,98023
425000.0,3,1.75,1960,43332,1.0,4,1400,560,98077
429000.0,3,2.5,1920,15124,2.0,3,1920,0,98045
540000.0,3,2.25,1670,3135,2.0,3,1220,450,98199
221000.0,4,1.75,1540,7200,1.0,3,1260,280,98003
405000.0,3,2.0,1640,7201,1.0,3,1640,0,98125
588000.0,4,1.75,1930,7245,1.0,4,1510,420,98008
234950.0,3,2.0,1430,10850,1.0,3,1430,0,98001
580000.0,4,1.5,2430,4995,1.5,4,1730,700,98144
772000.0,4,2.5,2110,3750,2.0,3,2110,0,98117
423500.0,3,2.0,2000,10490,1.0,3,1430,570,98033
520000.0,3,1.5,1810,18483,1.0,3,1810,0,98177
795000.0,3,2.75,1820,7517,1.0,3,1820,0,98116
415000.0,4,2.5,2000,5962,2.0,3,2000,0,98133
442000.0,3,2.5,1980,39932,2.0,3,1980,0,98011
279000.0,3,2.5,2010,11618,2.0,3,2010,0,98022
468000.0,3,1.5,1370,7697,1.0,3,1370,0,98177
237100.0,3,1.75,1360,9603,1.0,3,1360,0,98198
336000.0,4,2.5,2530,8169,2.0,3,2530,0,98003
500000.0,4,2.0,1680,3813,2.0,4,1680,0,98144
290000.0,3,2.5,1580,6860,2.0,3,1580,0,98055
554000.0,3,1.75,1760,10780,1.0,3,1760,0,98005
424000.0,3,2.0,1670,7700,1.0,3,1170,500,98034
508500.0,4,1.5,1800,6750,1.5,4,1800,0,98115
244500.0,3,1.75,1210,8864,1.0,3,1210,0,98042
643500.0,3,2.0,1650,7104,2.0,3,1650,0,98177
372500.0,4,1.75,1590,10523,2.0,4,1590,0,98133
476000.0,3,1.75,1650,9600,1.0,4,1650,0,98075
277500.0,3,2.5,1690,5171,2.0,3,1690,0,98023
465000.0,4,2.25,2100,7350,2.0,3,2100,0,98033
450000.0,4,1.75,2190,9752,1.0,3,2190,0,98034
615000.0,3,2.25,2530,45234,2.0,4,2530,0,98072
437500.0,3,2.25,1970,35100,2.0,4,1970,0,98027
545000.0,3,1.75,1400,4000,1.5,4,1400,0,98117
560000.0,3,2.0,1860,13374,1.0,3,1860,0,98027
327000.0,3,1.5,1320,13200,1.0,3,1320,0,98059
273000.0,3,1.75,1540,10545,2.0,4,1540,0,98045
240000.0,3,1.5,1450,9477,1.0,4,1450,0,98031
400000.0,3,1.75,1830,9620,1.0,4,1830,0,98023
372000.0,4,2.5,2500,8215,2.0,3,2500,0,98031
459500.0,3,1.75,1470,4950,1.0,3,1030,440,98133
582000.0,3,2.5,2380,19860,2.0,4,2380,0,98056
386000.0,3,2.0,2120,7560,1.0,3,2120,0,98058
546000.0,3,2.5,1530,3464,2.0,3,1530,0,98007
278000.0,3,1.75,2710,9088,1.0,4,2060,650,98001
561600.0,4,2.5,2350,6624,2.0,3,2350,0,98074
620000.0,4,2.25,2210,8101,2.0,3,2210,0,98074
449000.0,4,2.75,2090,14141,1.5,4,1680,410,98166
299950.0,4,1.75,1560,31299,1.0,4,1560,0,98092
352500.0,4,2.0,1970,7451,1.0,3,1350,620,98133
305000.0,3,2.0,1830,10873,1.0,3,1830,0,98023
607500.0,3,1.5,1800,4700,1.0,3,1200,600,98117
425000.0,3,2.25,1580,39189,1.0,3,1180,400,98053
580000.0,4,2.25,2570,36465,2.0,4,2570,0,98053
546200.0,4,2.25,2090,8579,2.0,3,2090,0,98074
315000.0,3,1.75,1860,9629,1.0,4,1240,620,98059
379000.0,3,2.5,1500,7420,1.0,3,1000,500,98034
392000.0,3,2.25,1790,7125,1.0,3,1220,570,98034
465000.0,3,2.5,1650,4636,2.0,3,1650,0,98075
825000.0,4,2.75,2220,11925,1.0,3,1560,660,98004
337000.0,3,1.75,1440,11364,1.0,3,1440,0,98155
280000.0,3,2.5,1970,8426,2.0,3,1970,0,98003
202000.0,3,1.5,1420,9081,1.0,4,1420,0,98022
585000.0,4,2.5,2250,4119,2.0,3,2250,0,98075
515000.0,3,2.25,1640,8400,1.0,4,1640,0,98006
590000.0,4,2.5,2380,4950,2.0,3,2380,0,98136
490000.0,3,2.25,2330,3600,1.5,3,2330,0,98074
277000.0,3,2.25,2160,9612,2.0,3,2160,0,98022
649800.0,4,2.5,2280,9827,2.0,3,2280,0,98033
407500.0,3,2.5,1930,10460,2.0,3,1930,0,98059
264950.0,4,2.5,1990,9656,2.0,3,1990,0,98010
547500.0,3,2.5,2550,10355,2.0,3,2550,0,98011
264500.0,3,2.25,1370,7087,2.0,3,1370,0,98038
315000.0,4,2.5,2080,5650,1.0,3,1680,400,98178
320000.0,4,2.5,2070,7007,2.0,3,2070,0,98031
760000.0,3,2.5,2190,10000,1.0,4,1540,650,98040
470000.0,4,2.0,2180,17180,2.0,4,2180,0,98014
457000.0,3,1.75,1690,6375,1.0,3,1690,0,98024
635000.0,3,2.5,1780,11000,1.0,4,1210,570,98006
350500.0,3,2.25,1870,7200,1.0,3,1390,480,98072
550000.0,3,2.25,1850,37264,2.0,3,1850,0,98053
240000.0,3,2.0,1190,10299,1.0,3,1190,0,98010
615000.0,4,1.75,2300,11700,1.0,4,1960,340,98052
284000.0,3,1.5,1500,10018,1.0,4,1500,0,98058
645000.0,3,2.5,2490,5978,2.0,3,2490,0,98074
218000.0,3,1.5,1330,7600,1.0,4,1330,0,98023
575000.0,3,2.5,1590,2910,2.0,3,1110,480,98115
626000.0,3,2.25,1810,5107,2.0,3,1810,0,98033
325000.0,4,2.5,2160,6825,2.0,3,2160,0,98031
720000.0,3,2.5,2100,2200,2.0,4,1500,600,98122
465000.0,3,1.75,1410,6886,1.0,3,1410,0,98133
225000.0,3,1.75,1350,9793,1.0,4,1350,0,98022
499000.0,3,1.75,2650,11774,1.0,3,2240,410,98146
580000.0,3,2.5,2040,4627,2.0,3,2040,0,98052
730000.0,4,1.5,2340,5000,2.0,3,2100,240,98122
325000.0,4,2.25,1770,7799,2.0,3,1770,0,98031
316000.0,3,2.5,1490,4078,2.0,3,1490,0,98059
401000.0,3,2.25,1350,2839,2.0,3,1350,0,98053
539950.0,3,1.75,1820,9875,1.0,4,1820,0,98008
335000.0,3,2.0,1170,5360,1.0,3,1170,0,98106
339000.0,3,2.5,1450,3748,2.0,3,1450,0,98065
650000.0,4,2.0,1610,8976,1.0,4,1610,0,98004
295000.0,3,2.25,1850,7800,2.0,3,1850,0,98023
296500.0,3,1.5,1580,10100,1.0,4,1580,0,98055
440000.0,4,2.75,2030,56192,1.0,3,1550,480,98077
302000.0,3,2.5,2140,9492,2.0,3,2140,0,98092
350000.0,4,1.75,1770,7336,1.0,4,1770,0,98058
430000.0,4,2.75,1820,5400,1.0,4,1220,600,98056
495000.0,3,2.25,1780,8050,1.0,4,1230,550,98052
500000.0,4,2.5,1900,5001,1.0,3,1200,700,98133
298000.0,3,1.75,1620,12825,1.0,3,1340,280,98003
290000.0,3,2.0,1360,6685,1.0,3,1360,0,98155
482000.0,3,2.25,1710,21485,2.0,3,1710,0,98074
488000.0,3,1.75,2180,14734,2.0,3,2180,0,98045
357000.0,3,1.5,1590,6750,1.0,3,1080,510,98034
583000.0,3,2.25,1830,8276,1.0,3,1350,480,98074
173250.0,3,2.0,1210,9097,1.0,4,1210,0,98168
414050.0,4,2.0,1590,10331,1.5,4,1590,0,98133
537000.0,3,2.0,1550,27003,1.5,3,1550,0,98074
